Unnamed: 0,institute_type,round_no,Branch,quota,category,Closing_CutOff,location,College Name
11933,Private,2,electrical Engineering,Home,LOPEN,51,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11934,Private,2,electrical Engineering,Home,LOBC,47,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11935,Private,2,electrical Engineering,Other,OPEN,49,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11936,Private,2,electrical Engineering,Other,VJ,34,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11937,Private,2,electrical Engineering,Other,LOPEN,47,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11938,Private,2,electrical Engineering,Other,EWS,55,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11939,Private,2,electronics and telecommunication engg,Home,OPEN,71,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11940,Private,2,electronics and telecommunication engg,Home,SC,67,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11941,Private,2,electronics and telecommunication engg,Home,NT2,69,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11942,Private,2,electronics and telecommunication engg,Home,OBC,68,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11943,Private,2,electronics and telecommunication engg,Home,LOPEN,73,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11944,Private,2,electronics and telecommunication engg,Other,EWS,73,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11945,Private,2,mechanical Engineering,Home,OPEN,29,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11946,Private,2,mechanical Engineering,Home,SC,8,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11947,Private,2,mechanical Engineering,Home,NT2,26,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11948,Private,2,mechanical Engineering,Home,OBC,7,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11949,Private,2,mechanical Engineering,Home,LOPEN,13,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11950,Private,2,mechanical Engineering,Home,EWS,42,Solapur,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur"
11951,Private,1,civil Engineering,Home,OPEN,32,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11952,Private,1,civil Engineering,Other,EWS,5,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11953,Private,1,Computer Science and Engineering,Home,OPEN,15,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11954,Private,1,Computer Science and Engineering,Home,SC,9,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11955,Private,1,Computer Science and Engineering,Home,NT2,5,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11956,Private,1,Computer Science and Engineering,Home,OBC,6,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11957,Private,1,Computer Science and Engineering,Home,LOPEN,4,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11958,Private,1,Computer Science and Engineering,Other,OPEN,52,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11959,Private,1,Computer Science and Engineering,Other,SC,20,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11960,Private,1,Computer Science and Engineering,Other,VJ,35,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11961,Private,1,Computer Science and Engineering,Other,NT2,38,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11962,Private,1,Computer Science and Engineering,Other,OBC,45,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11963,Private,1,Computer Science and Engineering,Other,LOPEN,28,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11964,Private,1,Computer Science and Engineering,Other,EWS,26,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11965,Private,1,Electronics and Telecommunication Engg,Home,OPEN,35,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11966,Private,1,Electronics and Telecommunication Engg,Other,EWS,50,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11967,Private,1,mechanical Engineering,Home,OPEN,4,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11968,Private,2,Computer Science and Engineering,Home,OPEN,3,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11969,Private,2,Computer Science and Engineering,Home,LOPEN,26,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11970,Private,2,Computer Science and Engineering,Home,LOBC,1,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11971,Private,2,Computer Science and Engineering,Other,OPEN,30,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11972,Private,2,Computer Science and Engineering,Other,SC,26,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11973,Private,2,Computer Science and Engineering,Other,ST,3,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11974,Private,2,Computer Science and Engineering,Other,VJ,25,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11975,Private,2,Computer Science and Engineering,Other,OBC,16,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11976,Private,2,Computer Science and Engineering,Other,LOPEN,44,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11977,Private,2,Computer Science and Engineering,Other,LOBC,19,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11978,Private,2,Computer Science and Engineering,Other,EWS,36,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11979,Private,2,Electrical Engineering,Other,OPEN,17,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11980,Private,2,Electronics AND TELECOMMUNICATION ENGG,Home,OPEN,12,Solapur,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur"
11981,Private,1,civil Engineering,Home,OPEN,2,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11982,Private,1,civil Engineering,Home,LOPEN,24,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11983,Private,1,civil Engineering,Other,OPEN,39,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11984,Private,1,civil Engineering,Other,EWS,9,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11985,Private,1,Computer Science and Engineering,Home,OPEN,52,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11986,Private,1,Computer Science and Engineering,Home,SC,21,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11987,Private,1,Computer Science and Engineering,Home,VJ,27,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11988,Private,1,Computer Science and Engineering,Home,NT1,15,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11989,Private,1,Computer Science and Engineering,Home,NT2,52,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11990,Private,1,Computer Science and Engineering,Home,OBC,36,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11991,Private,1,Computer Science and Engineering,Home,LOPEN,61,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11992,Private,1,Computer Science and Engineering,Home,LOBC,46,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11993,Private,1,Computer Science and Engineering,Other,OPEN,63,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11994,Private,1,Computer Science and Engineering,Other,SC,2,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11995,Private,1,Computer Science and Engineering,Other,NT2,60,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11996,Private,1,Computer Science and Engineering,Other,OBC,36,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11997,Private,1,Computer Science and Engineering,Other,LOPEN,59,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11998,Private,1,Computer Science and Engineering,Other,LOBC,33,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
11999,Private,1,Computer Science and Engineering,Other,EWS,69,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12000,Private,1,Artificial Intelligence and Data science,Home,OPEN,43,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12001,Private,1,Artificial Intelligence and Data science,Home,SC,21,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12002,Private,1,Artificial Intelligence and Data science,Home,NT2,42,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12003,Private,1,Artificial Intelligence and Data science,Home,OBC,5,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12004,Private,1,Artificial Intelligence and Data science,Home,LOPEN,46,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12005,Private,1,Artificial Intelligence and Data science,Home,LOBC,6,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12006,Private,1,Artificial Intelligence and Data science,Other,OPEN,52,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12007,Private,1,Artificial Intelligence and Data science,Other,SC,29,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12008,Private,1,Artificial Intelligence and Data science,Other,OBC,38,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12009,Private,1,Artificial Intelligence and Data science,Other,LOPEN,49,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12010,Private,1,Artificial Intelligence and Data science,Other,EWS,51,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12011,Private,1,Electrical Engineering,Home,OPEN,20,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12012,Private,1,Electrical Engineering,Home,OBC,3,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12013,Private,1,Electrical Engineering,Home,LOPEN,11,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12014,Private,1,Electrical Engineering,Other,OPEN,69,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12015,Private,1,Electrical Engineering,Other,LOPEN,46,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12016,Private,1,Electrical Engineering,Other,EWS,29,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12017,Private,1,Electronics and Telecommunication Engg,Home,OPEN,24,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12018,Private,1,Electronics and Telecommunication Engg,Home,sc,18,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12019,Private,1,Electronics and Telecommunication Engg,Home,NT2,14,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12020,Private,1,Electronics and Telecommunication Engg,Home,OBC,4,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12021,Private,1,Electronics and Telecommunication Engg,Home,LOPEN,31,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12022,Private,1,Electronics and Telecommunication Engg,Home,LOBC,4,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12023,Private,1,Electronics and Telecommunication Engg,Other,OPEN,40,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12024,Private,1,Electronics and Telecommunication Engg,Other,LOPEN,46,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12025,Private,1,Electronics and Telecommunication Engg,Other,EWS,38,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12026,Private,1,mechanical Engineering,Home,OPEN,8,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12027,Private,1,mechanical Engineering,Home,LOPEN,13,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12028,Private,1,mechanical Engineering,Other,OPEN,5,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12029,Private,1,mechanical Engineering,Other,EWS,24,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12030,Private,2,civil Engineering,Other,EWS,11,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12031,Private,2,Computer Science and Engineering,Home,OPEN,58,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12032,Private,2,Computer Science and Engineering,Home,NT1,35,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12033,Private,2,Computer Science and Engineering,Home,NT2,54,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12034,Private,2,Computer Science and Engineering,Home,OBC,37,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12035,Private,2,Computer Science and Engineering,Home,LOPEN,69,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12036,Private,2,Computer Science and Engineering,Home,LOBC,23,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12037,Private,2,Computer Science and Engineering,Other,OPEN,55,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12038,Private,2,Computer Science and Engineering,Other,OBC,24,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12039,Private,2,Computer Science and Engineering,Other,EWS,69,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12040,Private,2,Artificial Intelligence and Data science,Other,OBC,32,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12041,Private,2,Artificial Intelligence and Data science,Other,LOPEN,60,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12042,Private,2,Artificial Intelligence and Data science,Other,EWS,50,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12043,Private,2,Electrical Engineering,Home,OPEN,17,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12044,Private,2,Electrical Engineering,Home,LOPEN,3,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12045,Private,2,Electrical Engineering,Other,OPEN,4,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12046,Private,2,Electrical Engineering,Other,EWS,23,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12047,Private,2,Electronics and Telecommunication Engg,Home,OPEN,23,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12048,Private,2,Electronics and Telecommunication Engg,Home,SC,16,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12049,Private,2,Electronics and Telecommunication Engg,Home,nt2,21,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12050,Private,2,Electronics and Telecommunication Engg,Home,LOPEN,24,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12051,Private,2,Electronics and Telecommunication Engg,Other,OPEN,9,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12052,Private,2,Electronics and Telecommunication Engg,Other,LOPEN,17,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
12053,Private,2,Electronics and Telecommunication Engg,Other,EWS,31,Solapur,"Fabtech Technical Campus College of Engineering and Research, Sangola"
